"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ELIMPUS","199204","1.838","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199205","2.006","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199206","1.93","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199207","3.061","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199208","2.61","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199209","2.543","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199210","2.831","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199211","2.596","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199212","2.646","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199213","28.247","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199301","2.35","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199302","2.215","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199303","2.246","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199304","1.743","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199305","1.821","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199306","1.949","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199307","2.922","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199308","3.366","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199309","3.04","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199310","3.351","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199311","3.159","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199312","3.196","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199313","31.358","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199401","3.509","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199402","3.938","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199403","4.635","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199404","3.376","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199405","3.624","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199406","3.867","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199407","4.28","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199408","4.471","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199409","3.734","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199410","3.743","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199411","3.814","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199412","3.843","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199413","46.833","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199501","3.514","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199502","3.638","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199503","4.155","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199504","3.822","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199505","3.724","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199506","3.978","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199507","4.223","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199508","4.628","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199509","3.262","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199510","2.92","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199511","2.468","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199512","2.521","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199513","42.854","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199601","2.6","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199602","2.986","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199603","3.344","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199604","3.214","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199605","3.4","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199606","4","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199607","4.792","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199608","5.377","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199609","4.038","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199610","3.371","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199611","3.269","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199612","3.106","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199613","43.497","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199701","3.074","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199702","2.768","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199703","3.102","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199704","3.467","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199705","2.872","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199706","3.608","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199707","4.641","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199708","4.525","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199709","3.776","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199710","3.746","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199711","3.795","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199712","3.658","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199713","43.031","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199801","2.697","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199802","2.495","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199803","2.954","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199804","3.369","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199805","3.166","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199806","3.452","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199807","4.615","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199808","5.108","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199809","3.85","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199810","3.005","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199811","2.262","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199812","2.54","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199813","39.513","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199901","2.329","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199902","2.1","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199903","2.557","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199904","3.836","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199905","3.768","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199906","3.558","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199907","3.557","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199908","3.531","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199909","4.594","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199910","4.628","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199911","4.58","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199912","4.178","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199913","43.215","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200001","3.641","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200002","3.958","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200003","3.682","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200004","3.737","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200005","4.296","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200006","4.579","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200007","5.234","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200008","5.459","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200009","4.381","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200010","2.761","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200011","3.442","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200012","3.422","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200013","48.592","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200101","3.415","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200102","3.316","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200103","3.527","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200104","3.793","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200105","4.416","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200106","3.695","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200107","3.521","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200108","3.751","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200109","1.936","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200110","1.775","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200111","2.136","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200112","3.22","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200113","38.5","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200201","3.306","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200202","2.793","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200203","3.312","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200204","3.411","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200205","2.392","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200206","3.152","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200207","4.293","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200208","4.067","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200209","2.763","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200210","2.482","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200211","2.537","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200212","2.27","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200213","36.779","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200301","3.063","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200302","2.725","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200303","2.758","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200304","2.561","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200305","2.783","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200306","2.872","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200307","3.727","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200308","3.614","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200309","1.723","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200310","0.855","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200311","1.382","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200312","2.332","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200313","30.395","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200401","2.276","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200402","1.89","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200403","1.762","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200404","2.082","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200405","2.448","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200406","2.944","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200407","4.168","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200408","4.777","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200409","2.938","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200410","2.625","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200411","3.035","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200412","3.266","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200413","34.21","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200501","3.173","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200502","2.997","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200503","3.445","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200504","3.027","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200505","3.281","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200506","3.587","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200507","4.381","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200508","4.985","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200509","3.709","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200510","3.65","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200511","3.77","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200512","3.925","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200513","43.929","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200601","3.879","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200602","3.415","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200603","3.702","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200604","3.405","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200605","3.719","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200606","3.776","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200607","4.714","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200608","4.672","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200609","2.18","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200610","2.664","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200611","2.913","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200612","3.652","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200613","42.691","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200701","3.477","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200702","4.193","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200703","3.894","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200704","3.996","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200705","4.639","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200706","4.492","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200707","5.507","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200708","5.399","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200709","3.838","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","200710","3.568","5","Electricity Imports","Billion Kilowatthours"
